title,revenue
Veer-Zaara,7.051188802970652
Redbelt,6.079033295103482
Factory Girl,6.463270579903276
March or Die,6.2793535686194915
Somewhere,6.557977317088381
Hesher,6.211148269057403
The Spanish Prisoner,6.350966724978056
Wah-Wah,5.491202662056481
High School Musical 2,6.943003236555992
"Remember Me, My Love",6.608439765274755
The Andromeda Strain,6.359007911144591
Shame,7.144909346369149
Layer Cake,7.279520265617373
Mallrats,6.327916121622206
A Nightmare on Elm Street 5: The Dream Child,5.4380661016435665
Duel in the Sun,6.535485935855153
Black Hawk Down,7.554382087441098
Mr. Nice Guy,5.525607887860127
Sliding Doors,6.497194269356632
The Last King of Scotland,6.852196604472808
The Campaign,5.878048430065251
Pollock,6.7723929431188425
College,5.445871696322664
The Virgin Suicides,7.023318809104138
Wish I Was Here,6.763474111658315
Only the Strong,5.722815754847932
The Business of Strangers,5.668093322610129
The Wild Bunch,6.963128149534232
Sex and the City 2,6.590614096220135
The 5th Quarter,5.559683606469649
Snow Flower and the Secret Fan,5.528873437295592
"Surfer, Dude",5.167949024612423
The Road to El Dorado,6.572115484366882
Galaxina,5.515952402510691
Salvation Boulevard,5.320997627552127
The Elephant Man,7.822067470459249
The Lord of the Rings: The Return of the King,7.787667504948116
Addicted,6.085665168996086
Seventh Son,5.79276181445638
The Haunting of Molly Hartley,5.231883244661563
April Fool's Day,5.677608493200452
No Escape,5.996398511166162
Not Easily Broken,5.086271204230647
The Barbarian Invasions,6.599098584700627
Iron Man 3,7.165033228116551
Slums of Beverly Hills,5.963033137661542
Keeping Up with the Steins,5.192369973066186
Of Gods and Men,6.6084501216011144
Bottle Shock,5.811143746399344
Kill the Messenger,6.5094492903149535
Out of the Blue,6.935494434546518
Out of the Blue,6.40400699957916
Tucker and Dale vs Evil,5.986374521934968
"Lovely, Still",5.116588531419657
Desert Blue,5.871755920719854
Fascination,5.201447892443418
The Alamo,6.081007660089939
Sling Blade,7.2652728083022335
The Awakening,6.61005793242684
The Texas Chainsaw Massacre 2,5.920802230762434
Only God Forgives,6.661488007121357
Fast Times at Ridgemont High,6.820771430910072
Life During Wartime,5.954836956611752
Blackthorn,5.497781270297115
One Flew Over the Cuckoo's Nest,8.403550365353151
Sexy Beast,6.192428340880066
Toy Story 2,6.8045780298612835
Love and Death on Long Island,5.51498056233319
Porky's,5.977911570622281
Night of the Living Dead,7.187990420572098
Unstoppable,5.956934570955084
Monster's Ball,6.922981021211496
Trapeze,6.35745868544103
The Great Escape,7.916502749360244
The Night Listener,5.481865240113326
You Kill Me,5.186074906053966
Mirrormask,5.685613591981675
Samsara,7.0383513136881435
Shooting Fish,5.758328383829783
The Big Tease,4.322835271104097
The Last Time I Committed Suicide,5.93744872385727
Major Dundee,6.369682118349447
Airplane!,6.724897736051039
Menace II Society,6.3677784538459745
The Ballad of Cable Hogue,6.439529969247099
The Nun's Story,6.887087751114208
I Got the Hook Up,4.950719411228785
The Secret in Their Eyes,7.638305510038097
The Dead Girl,6.343972317423805
Bella,5.944695101317117
Rosemary's Baby,7.57959652163722
The Man Who Shot Liberty Valance,7.5514681048132175
Animal House,6.4936452243649425
Ben-Hur,6.248646807392384
Cat on a Hot Tin Roof,7.156468135112253
Air Bud,5.998164052505763
Dave Chappelle's Block Party,5.942774847720498
Valkyrie,6.804107482994312
Real Women Have Curves,5.084176161566434
Oldboy,8.242053091122534
Letters to God,6.005930787144647
Fish Tank,7.047475673910715
Point Blank,6.144398857069113
Central Station,7.0880832697974165
The Black Stallion,5.921776426192635
Maurice,6.966781538548075
Singin' in the Rain,7.436007903689655
Escape from the Planet of the Apes,6.386506927316485
Jesus' Son,6.090871894727147
Saving Face,5.453269014332999
My Life Without Me,6.284952758088946
Religulous,6.965824563402408
Fuel,5.666272217789146
Valley of the Heart's Delight,4.4365483778010155
8: The Mormon Proposition,5.149808102082252
Idiocracy,6.396355638381649
Show Boat,6.403548142678187
Fantasia,8.388155054025995
The Last Sin Eater,5.634691675644476
The Best Years of Our Lives,7.755797236400566
Sleeper,6.552454201605448
Boys Don't Cry,7.102557651039712
Silent House,5.333608774319355
Before Sunset,6.962440657157848
Thirteen,6.675479161638662
Me and You and Everyone We Know,6.310929859332384
Harsh Times,6.146898362407461
Captive,6.141221320578313
Full Frontal,5.509702463425168
"The Book of Mormon Movie, Volume 1: The Journey",4.167564962232513
Inside Deep Throat,6.0098876276190545
K-19: The Widowmaker,6.533861134129772
The Virginity Hit,4.96672058684384
Saint John of Las Vegas,5.689403180409892
The Missing Person,5.789300358681751
Eden Lake,5.888576550469301
The Lady from Shanghai,7.560745338665782
Seabiscuit,6.222945788455624
Buried,6.639387612536785
The Last Exorcism,5.5453034709464815
Run Lola Run,7.7001269632436795
Under the Same Moon,6.2431824862675445
Conquest of the Planet of the Apes,6.403386819621011
I Spit on Your Grave,5.895047247008145
The Lunchbox,7.115964721851211
I Love Your Work,4.728209114780668
Mr. Smith Goes to Washington,8.21110362367319
Ocean's Eleven,6.932124456579205
The Gatekeepers,5.75499996803153
Killing Zoe,7.067360640673384
Enchanted,6.604399211509603
Safe House,6.016950468060342
The Holy Girl,5.974637397564335
"Lock, Stock and Two Smoking Barrels",7.495966566557354
Journey from the Fall,5.079984931491671
Tower Heist,5.877919024009942
Monsoon Wedding,6.716817811048287
It's Complicated,6.286488894390413
Rocky,7.950052401146291
Unfriended,5.432058814636885
God's Not Dead 2,6.094405789484151
The Amazing Spider-Man 2,6.105960248952069
Enemy at the Gates,7.184334001022558
The Skeleton Twins,6.270026197705685
Martha Marcy May Marlene,6.180998666477956
Dream with the Fishes,5.780245019278903
Ajami,6.64096634602236
The Battle of Shaker Heights,5.073093205660651
Taxi to the Dark Side,6.275851733009329
The House of the Devil,6.010744765559449
The Jimmy Show,4.962663234391831
Charly,5.540533011783146
"4 Months, 3 Weeks and 2 Days",6.8713028459723695
Fruitvale Station,6.5535539517484365
The Brass Teapot,5.870355167340366
Latter Days,6.008209047260062
"For a Good Time, Call...",5.474643523362247
Celeste & Jesse Forever,6.043621550124427
Time Changer,5.353112226039654
Kevin Hart: Laugh at My Pain,5.770107416489733
Donkey Punch,5.9243937029002876
Nutty Professor II: The Klumps,5.734964452709383
L.I.E.,6.218140130881597
Scooby-Doo,5.9649601905782434
Open Water,5.863063704545617
Osama,6.644231739919025
Click,6.761659698154303
Never Again,4.150760596038372
Lonesome Jim,5.11410224354937
The Slaughter Rule,5.605627442944627
Jumper,5.7789468385578235
Bloody Sunday,6.916418231467881
Paranormal Activity,6.041677076518746
Tarnation,5.915333266837403
Maniac,5.720188081245032
American Ninja 2: The Confrontation,5.929649294096177
Bruce Almighty,6.885420081144529
It Happened One Night,6.861870876404418
Tupac: Resurrection,6.2280004545749525
The Expendables,6.2220231268693995
Death Race 2000,5.772107963344571
Mission: Impossible,6.353678400951937
Locker 13,4.700367793819264
Better Luck Tomorrow,5.833733719043743
Chuck & Buck,5.899435298457471
Shotgun Stories,5.995119004409086
Batman Returns,6.260496091502651
A Fistful of Dollars,8.308670336225731
She's Gotta Have It,5.695925748203655
RED 2,6.091097624757827
Happy Christmas,5.788916526948232
Grown Ups 2,6.241720202185972
Tiny Furniture,5.918747266884157
George Washington,5.874681131397183
Clerks,6.900438240587476
Funny Ha Ha,5.460217497557536
Pink Flamingos,6.548675105027354
Clean,6.4472722392289805
My Date with Drew,5.8473808641013205
Road to Perdition,6.8547553605742015
Cold Mountain,6.871880641923452
The Pink Panther,5.7789706695796195
The Day the Earth Stood Still,6.238755773041046
Terminator Salvation,6.1532536575093015
Mighty Joe Young,5.404744790759265
Spider-Man 3,6.385446477050226
Mars Attacks!,6.222608426952963
Red Planet,5.471493265900497
A Sound of Thunder,4.902307502544584
The Lion King,8.031611429464396
Jack and Jill,5.914442048997736
The Little Prince,6.988255637368766
The Adventures of Rocky & Bullwinkle,5.578441426392096
The League of Extraordinary Gentlemen,5.866235639173067
Independence Day,7.035611756317444
Madagascar,6.911386411137589
Hairspray,6.930298980177388
Grown Ups,6.315650846205805
Charlie Wilson's War,6.332655096854908
The Great Gatsby,7.364854087338529
Hollywood Homicide,5.336372393820499
Prince of Persia: The Sands of Time,5.338394358561767
Monkeybone,5.7724905738610675
Minions,6.572202619008406
Sucker Punch,6.165779857163089
Talladega Nights: The Ballad of Ricky Bobby,5.706480114645483
Jarhead,6.708462769219321
Wall Street: Money Never Sleeps,6.557853765598471
The Siege,5.828294370087581
Brave,6.900354738241173
Doom,4.999510435387079
Rollerball,5.626165301847155
Star Trek Beyond,5.895983613456724
Osmosis Jones,5.666023616835246
The Sum of All Fears,6.1126272202600225
The Insider,7.073826585326738
Entrapment,5.843260459288786
What Women Want,6.0921241863160605
Step Brothers,6.196828776062679
The Mask of Zorro,5.9951185461555925
The Kid,5.622863556869728
The Legend of Tarzan,6.544757712021858
Death Race,6.089722356550572
Zathura: A Space Adventure,5.545857846171974
We Are Marshall,6.269232919829654
Lucky Numbers,5.371057077896769
"I, Frankenstein",5.384983896910746
Sin City: A Dame to Kill For,6.273171644784309
Wyatt Earp,6.720340871805414
The American President,6.265309498826762
Wild Hogs,5.632943886021
The Bourne Identity,6.529448264430762
Couples Retreat,5.937013377149003
RED,6.231977128541295
Jack Reacher,6.46302628054554
Jack Reacher,6.46302628054554
Coraline,6.537236881530981
Starsky & Hutch,5.961954975242908
Wild Wild West,5.984748097467318
Jack Ryan: Shadow Recruit,6.559233441327483
Joy,6.8394549386773225
The Mummy: Tomb of the Dragon Emperor,5.715312660658652
State of Play,6.471897717869247
Analyze That,5.988331968832925
Righteous Kill,6.304870264881668
The Legend of Bagger Vance,6.308344808340775
Almost Famous,7.186602464746535
Event Horizon,6.154886500036225
Dragonfly,5.744255857282108
Inkheart,5.936154115434624
Beyond Borders,6.201648942048184
American Sniper,7.2396558280536105
Just Like Heaven,5.881069508899218
G.I. Joe: The Rise of Cobra,6.14214856149357
Leatherheads,5.80083677918426
Did You Hear About the Morgans?,6.0273069941119015
The Devil's Advocate,7.301515418750198
DragonHeart,5.663916766200512
After the Sunset,5.7234683194061216
Ghost Rider: Spirit of Vengeance,5.562737131232597
The Jungle Book,6.477583844794092
Superman,6.990991985423909
Casper,6.411887305194136
The Jungle Book,6.477583844794092
Flightplan,6.536801080722387
Disclosure,6.446123732217547
Semi-Pro,5.792368983916039
Maleficent,6.257876411710697
Gods and Generals,6.24058951190508
Burlesque,6.653421005612236
A Very Long Engagement,7.6487976216298845
Lolita,7.992200689558276
Blade II,5.880680890452636
Dawn of the Planet of the Apes,6.392640031578549
Superman II,5.8396386298100635
Anastasia,7.292326100645734
Harry Potter and the Half-Blood Prince,6.999293503573185
The Break-Up,6.407298031254379
47 Ronin,6.363176622869163
Barnyard,6.199709503255134
The Adjustment Bureau,6.023570541496994
22 Jump Street,6.197480480483704
Garfield,6.363089393909462
Curious George,5.511250117569995
I Am Number Four,5.838603479233333
The Replacements,5.879165747253823
The Polar Express,6.552435072073748
The Beach,6.995116089512814
